train_window,ticker,factor_cluster,sector
2010-12,FFIV,4,Information Technology
2010-12,FHN,7,Financials
2010-12,FICO,4,Information Technology
2010-12,FIS,3,Financials
2010-12,FISV,1,Financials
2010-12,FITB,7,Financials
2010-12,FIX,4,Industrials
2010-12,FLEX,1,Information Technology
2010-12,FLO,2,Consumer Staples
2010-12,FLS,1,Industrials
2010-12,FLUT,3,Consumer Discretionary
2010-12,FMC,4,Materials
2010-12,FNB,1,Financials
2010-12,FNF,3,Financials
2010-12,FR,5,Real Estate
2010-12,FRT,1,Real Estate
2010-12,FTI,1,Energy
2010-12,GAP,1,Consumer Discretionary
2010-12,GD,1,Industrials
2010-12,GE,1,Industrials
2010-12,GEN,6,Information Technology
2010-12,GGG,4,Industrials
2010-12,GILD,2,Health Care
2010-12,GIS,2,Consumer Staples
2010-12,GL,1,Financials
2010-12,GLW,6,Information Technology
2010-12,GME,6,Consumer Discretionary
2010-12,GNTX,3,Consumer Discretionary
2010-12,GOOG,1,Communication Services
2010-12,GOOGL,1,Communication Services
2010-12,GPC,2,Consumer Discretionary
2010-12,GPK,5,Materials
2010-12,GPN,1,Financials
2010-12,GRMN,6,Consumer Discretionary
2010-12,GS,1,Financials
2010-12,GWW,2,Industrials
2010-12,HAL,4,Energy
2010-12,HAS,1,Consumer Discretionary
2010-12,HBAN,7,Financials
2010-12,HD,3,Consumer Discretionary
2010-12,HEI,1,Industrials
2010-12,HEI.A,1,Industrials
2010-12,HIG,5,Financials
2010-12,HIW,1,Real Estate
2010-12,HOG,5,Consumer Discretionary
2010-12,HON,2,Industrials
2010-12,HPQ,2,Information Technology
2010-12,HR,1,Real Estate
2010-12,HRB,3,Consumer Discretionary
2010-12,HRL,2,Consumer Staples
2010-12,HSIC,6,Health Care
2010-12,HST,5,Real Estate
2010-12,HSY,2,Consumer Staples
2010-12,HUBB,2,Industrials
2010-12,HUM,1,Health Care
2010-12,HUN,5,Materials
2010-12,HXL,6,Industrials
2010-12,IAC,3,Communication Services
2010-12,IBM,2,Information Technology
2010-12,ICE,6,Financials
2010-12,IDA,2,Utilities
2010-12,IDXX,6,Health Care
2010-12,IEX,4,Industrials
2010-12,IFF,2,Materials
2010-12,ILMN,6,Health Care
2010-12,INCY,3,Health Care
2010-12,INGR,4,Consumer Staples
2010-12,INTC,2,Information Technology
2010-12,INTU,1,Information Technology
2010-12,IONS,6,Health Care
2010-12,IP,5,Materials
2010-12,IRM,1,Real Estate
2010-12,ISRG,6,Health Care
2010-12,IT,1,Information Technology
2010-12,ITT,2,Industrials
2010-12,ITW,2,Industrials
2010-12,IVZ,1,Financials
2010-12,J,1,Industrials
2010-12,JBHT,1,Industrials
2010-12,JBL,4,Information Technology
2010-12,JCI,1,Industrials
2010-12,JEF,4,Financials
2010-12,JHX,7,Materials
2010-12,JKHY,3,Financials
2010-12,JLL,4,Real Estate
2010-12,JNJ,2,Health Care
2010-12,JPM,1,Financials
2010-12,KEX,6,Industrials
2010-12,KEY,7,Financials
2010-12,KIM,4,Real Estate
2010-12,KLAC,4,Information Technology
2010-12,KMB,2,Consumer Staples
2010-12,KMPR,1,Financials
2010-12,KMX,3,Consumer Discretionary
2010-12,KNX,3,Industrials
2010-12,KO,2,Consumer Staples
2010-12,KR,2,Consumer Staples
2010-12,KRC,4,Real Estate
2010-12,L,1,Financials
2010-12,LAD,6,Consumer Discretionary
2010-12,LAMR,5,Real Estate
2010-12,LAZ,1,Financials
2010-12,LBTYA,3,Communication Services
2010-12,LBTYK,3,Communication Services
2010-12,LECO,4,Industrials
2010-12,LEN,3,Consumer Discretionary
2010-12,LEN.B,3,Consumer Discretionary
2010-12,LFUS,4,Information Technology
2010-12,LH,2,Health Care
2010-12,LHX,2,Industrials
2010-12,LII,6,Industrials
2010-12,LIN,1,Materials
2010-12,LKQ,6,Consumer Discretionary
2010-12,LLY,2,Health Care
2010-12,LMT,1,Industrials
2010-12,LNC,5,Financials
2010-12,LNG,6,Energy
2010-12,LNT,2,Utilities
2010-12,LOW,4,Consumer Discretionary
2010-12,LPX,5,Materials
2010-12,LRCX,4,Information Technology
2010-12,LSCC,3,Information Technology
2010-12,LSTR,1,Industrials
2010-12,LUV,4,Industrials
2010-12,LVS,5,Consumer Discretionary
2010-12,LYV,6,Communication Services
2010-12,M,4,Consumer Discretionary
2010-12,MAA,1,Real Estate
2010-12,MAN,4,Industrials
2010-12,MANH,1,Information Technology
2010-12,MAR,4,Consumer Discretionary
2010-12,MAS,1,Industrials
2010-12,MAT,1,Consumer Discretionary
2010-12,MCD,2,Consumer Discretionary
2010-12,MCHP,6,Information Technology
2010-12,MCK,3,Health Care
2010-12,MCO,1,Financials
2010-12,MDLZ,2,Consumer Staples
2010-12,MDT,1,Health Care
2010-12,MDU,4,Utilities
2010-12,MET,1,Financials
2010-12,MHK,5,Consumer Discretionary
2010-12,MIDD,4,Industrials
2010-12,MKC,2,Consumer Staples
2010-12,MKL,2,Financials
2010-12,MKSI,3,Information Technology
2010-12,MKTX,4,Financials
2010-12,MLI,2,Industrials
2010-12,MLM,3,Materials
2010-12,MMM,2,Industrials
2010-12,MNST,1,Consumer Staples
2010-12,MO,2,Consumer Staples
2010-12,MOH,3,Health Care
2010-12,MORN,6,Financials
2010-12,MOS,1,Materials
2010-12,MPT,1,Real Estate
2010-12,MRK,1,Health Care
2010-12,MRSH,2,Financials
2010-12,MRVL,6,Information Technology
2010-12,MS,1,Financials
2010-12,MSA,4,Industrials
2010-12,MSFT,2,Information Technology
2010-12,MSI,1,Information Technology
2010-12,MSM,4,Industrials
2010-12,MSTR,1,Information Technology
2010-12,MTB,1,Financials
2010-12,MTCH,3,Communication Services
2010-12,MTD,2,Health Care
2010-12,MTG,5,Financials
2010-12,MTN,4,Consumer Discretionary
2010-12,MTZ,6,Industrials
2010-12,MU,6,Information Technology
2010-12,NBIX,6,Health Care
2010-12,NDAQ,6,Financials
2010-12,NDSN,4,Industrials
2010-12,NEE,2,Utilities
2010-12,NEM,1,Materials
2010-12,NEU,4,Materials
2010-12,NFG,2,Utilities
2010-12,NFLX,6,Communication Services
2010-12,NI,1,Utilities
2010-12,NKE,1,Consumer Discretionary
2010-12,NLY,2,Financials
2010-12,NNN,6,Real Estate
2010-12,NOC,2,Industrials
2010-12,NOV,1,Energy
2010-12,NRG,1,Utilities
2010-12,NSC,1,Industrials
2010-12,NTAP,3,Information Technology
2010-12,NTRS,2,Financials
2010-12,NUE,6,Materials
2010-12,NVDA,3,Information Technology
2010-12,NVR,1,Consumer Discretionary
2010-12,NWL,4,Consumer Discretionary
2010-12,NYT,4,Communication Services
2010-12,O,6,Real Estate
2010-12,ODFL,6,Industrials
2010-12,OGE,2,Utilities
2010-12,OHI,1,Real Estate
2010-12,OKE,2,Energy
2010-12,OLED,6,Information Technology
2010-12,OLN,1,Materials
2010-12,OMC,4,Communication Services
2010-12,ON,6,Information Technology
2010-12,ORCL,1,Information Technology
2010-12,ORI,1,Financials
2010-12,ORLY,3,Consumer Discretionary
2010-12,OSK,3,Industrials
2010-12,OVV,4,Energy
2010-12,OXY,1,Energy
2010-12,OZK,7,Financials
2010-12,PAG,1,Consumer Discretionary
2010-12,PAYX,2,Industrials
2010-12,PB,2,Financials
2010-12,PCAR,4,Industrials
2010-12,PCG,2,Utilities
2010-12,PEG,2,Utilities
2010-12,PEGA,6,Information Technology
2010-12,PENN,4,Consumer Discretionary
2010-12,PEP,2,Consumer Staples
2010-12,PFE,2,Health Care
2010-12,PFG,5,Financials
2010-12,PG,2,Consumer Staples
2010-12,PGR,1,Financials
2010-12,PH,4,Industrials
2010-12,PHM,3,Consumer Discretionary
2010-12,PKG,6,Materials
2010-12,PLD,4,Real Estate
2010-12,PNC,1,Financials
2010-12,PNFP,7,Financials
2010-12,PNR,3,Industrials
2010-12,PNW,2,Utilities
2010-12,POOL,3,Consumer Discretionary
2010-12,PPC,5,Consumer Staples
2010-12,PPG,1,Materials
2010-12,PPL,2,Utilities
2010-12,PRGO,1,Health Care
2010-12,PRMB,5,Consumer Staples
2010-12,PRU,1,Financials
2010-12,PSA,1,Real Estate
2010-12,PTC,4,Information Technology
2010-12,PVH,4,Consumer Discretionary
2010-12,PWR,6,Industrials
2010-12,QCOM,6,Information Technology
2010-12,QGEN,2,Health Care
2010-12,R,1,Industrials
2010-12,RBA,1,Industrials
2010-12,RBC,4,Industrials
2010-12,RCL,5,Consumer Discretionary
2010-12,REG,4,Real Estate
2010-12,REGN,6,Health Care
2010-12,RF,7,Financials
2010-12,RGEN,6,Health Care
2010-12,RGLD,1,Materials
2010-12,RHI,3,Industrials
2010-12,RJF,1,Financials
2010-12,RL,4,Consumer Discretionary
2010-12,RLI,2,Financials
2010-12,RMD,3,Health Care
2010-12,RNR,2,Financials
2010-12,ROK,4,Industrials
2010-12,ROL,2,Industrials
2010-12,ROP,2,Industrials
2010-12,ROST,6,Consumer Discretionary
2010-12,RPM,1,Materials
2010-12,RRC,1,Energy
2010-12,RRX,4,Industrials
2010-12,RS,6,Materials
2010-12,RSG,2,Industrials
2010-12,RTX,1,Industrials
2010-12,RVTY,2,Health Care
2010-12,RYN,1,Real Estate
2010-12,SAIA,6,Industrials
2010-12,SAM,3,Consumer Staples
2010-12,SBAC,6,Real Estate
2010-12,SBUX,6,Consumer Discretionary
2010-12,SCCO,1,Materials
2010-12,SCHW,1,Financials
2010-12,SCI,1,Consumer Discretionary
2010-12,SEB,6,Consumer Staples
2010-12,SEIC,6,Financials
2010-12,SF,6,Financials
2010-12,SGI,6,Consumer Discretionary
2010-12,SHW,1,Materials
2010-12,SJM,3,Consumer Staples
2010-12,SLB,4,Energy
2010-12,SLGN,2,Materials
2010-12,SLM,3,Financials
2010-12,SMG,3,Materials
2010-12,SNA,4,Industrials
2010-12,SNPS,6,Information Technology
2010-12,SNX,6,Information Technology
2010-12,SO,2,Utilities
2010-12,SON,2,Materials
2010-12,SPG,4,Real Estate
2010-12,SPGI,4,Financials
2010-12,SRE,2,Utilities
2010-12,SRPT,6,Health Care
2010-12,SSB,1,Financials
2010-12,SSD,3,Industrials
2010-12,STE,3,Health Care
2010-12,STLD,6,Materials
2010-12,STT,1,Financials
2010-12,STZ,2,Consumer Staples
2010-12,SUI,4,Real Estate
2010-12,SWK,4,Industrials
2010-12,SWKS,6,Information Technology
2010-12,SYK,6,Health Care
2010-12,SYY,2,Consumer Staples
2010-12,T,2,Communication Services
2010-12,TAP,1,Consumer Staples
2010-12,TDY,1,Industrials
2010-12,TECH,2,Health Care
2010-12,TER,3,Information Technology
2010-12,TFC,1,Financials
2010-12,TFX,3,Health Care
2010-12,TGT,1,Consumer Staples
2010-12,THC,5,Health Care
2010-12,THG,3,Financials
2010-12,THO,4,Consumer Discretionary
2010-12,TJX,3,Consumer Discretionary
2010-12,TKO,2,Communication Services
2010-12,TKR,4,Industrials
2010-12,TMO,2,Health Care
2010-12,TOL,1,Consumer Discretionary
2010-12,TPL,6,Energy
2010-12,TPR,4,Consumer Discretionary
2010-12,TREX,7,Industrials
2010-12,TRMB,4,Information Technology
2010-12,TROW,4,Financials
2010-12,TRV,2,Financials
2010-12,TSCO,3,Consumer Discretionary
2010-12,TSN,1,Consumer Staples
2010-12,TT,4,Industrials
2010-12,TTC,4,Industrials
2010-12,TTEK,3,Industrials
2010-12,TTWO,3,Communication Services
2010-12,TXN,2,Information Technology
2010-12,TXRH,6,Consumer Discretionary
2010-12,TXT,5,Industrials
2010-12,TYL,3,Information Technology
2010-12,UAA,4,Consumer Discretionary
2010-12,UDR,1,Real Estate
2010-12,UGI,2,Utilities
2010-12,UHAL,1,Industrials
2010-12,UHS,1,Health Care
2010-12,UNH,1,Health Care
2010-12,UNM,1,Financials
2010-12,UNP,1,Industrials
2010-12,UPS,2,Industrials
2010-12,URI,5,Industrials
2010-12,USB,1,Financials
2010-12,UTHR,6,Health Care
2010-12,VFC,2,Consumer Discretionary
2010-12,VLO,6,Energy
2010-12,VMC,3,Materials
2010-12,VMI,4,Industrials
2010-12,VNO,4,Real Estate
2010-12,VRSN,2,Information Technology
2010-12,VRTX,3,Health Care
2010-12,VTR,1,Real Estate
2010-12,VTRS,2,Health Care
2010-12,VZ,2,Communication Services
2010-12,WAB,4,Industrials
2010-12,WAL,7,Financials
2010-12,WAT,1,Health Care
2010-12,WBD,2,Communication Services
2010-12,WBS,7,Financials
2010-12,WCC,4,Industrials
2010-12,WDC,6,Information Technology
2010-12,WEC,2,Utilities
2010-12,WELL,1,Real Estate
2010-12,WEN,3,Consumer Discretionary
2010-12,WEX,6,Financials
2010-12,WFC,1,Financials
2010-12,WHR,1,Consumer Discretionary
2010-12,WLK,4,Materials
2010-12,WM,2,Industrials
2010-12,WMB,4,Energy
2010-12,WMT,2,Consumer Staples
2010-12,WPC,2,Real Estate
2010-12,WRB,2,Financials
2010-12,WSM,3,Consumer Discretionary
2010-12,WSO,6,Industrials
2010-12,WST,1,Health Care
2010-12,WTFC,1,Financials
2010-12,WTM,1,Financials
2010-12,WTRG,3,Utilities
2010-12,WTW,2,Financials
2010-12,WWD,4,Industrials
2010-12,WY,4,Real Estate
2010-12,WYNN,5,Consumer Discretionary
2010-12,XEL,2,Utilities
2010-12,XOM,2,Energy
2010-12,XPO,4,Industrials
2010-12,XRAY,6,Health Care
2010-12,YUM,1,Consumer Discretionary
2010-12,ZBH,1,Health Care
2010-12,ZBRA,2,Information Technology
2010-12,ZION,7,Financials
2011-12,A,2,Health Care
2011-12,AA,6,Materials
2011-12,AAL,7,Industrials
2011-12,AAON,2,Industrials
2011-12,AAPL,6,Information Technology
2011-12,ABT,3,Health Care
2011-12,ACGL,3,Financials
2011-12,ACHC,6,Health Care
2011-12,ACN,2,Information Technology
2011-12,ADBE,5,Information Technology
2011-12,ADC,6,Real Estate
2011-12,ADI,3,Information Technology
2011-12,ADM,2,Consumer Staples
2011-12,ADP,3,Industrials
2011-12,ADSK,5,Information Technology
2011-12,AEE,3,Utilities
2011-12,AEP,3,Utilities
2011-12,AES,6,Utilities
2011-12,AFG,5,Financials
2011-12,AFL,1,Financials
2011-12,AGCO,6,Industrials
2011-12,AGO,1,Financials
2011-12,AIT,2,Industrials
2011-12,AIZ,5,Financials
2011-12,AJG,3,Financials
2011-12,AKAM,6,Information Technology
2011-12,ALB,6,Materials
2011-12,ALGN,1,Health Care
2011-12,ALK,2,Industrials
2011-12,ALL,5,Financials
2011-12,ALNY,6,Health Care
2011-12,AMAT,2,Information Technology
2011-12,AMD,1,Information Technology
2011-12,AME,2,Industrials
2011-12,AMG,6,Financials
2011-12,AMGN,3,Health Care
2011-12,AMKR,1,Information Technology
2011-12,AMP,5,Financials
2011-12,AMT,3,Real Estate
2011-12,AMZN,6,Consumer Discretionary
2011-12,AN,2,Consumer Discretionary
2011-12,AON,3,Financials
2011-12,AOS,2,Industrials
2011-12,APA,6,Energy
2011-12,APD,3,Materials
2011-12,APH,2,Information Technology
2011-12,ARE,6,Real Estate
2011-12,ARW,6,Information Technology
2011-12,ASH,1,Materials
2011-12,ATI,6,Industrials
2011-12,ATO,3,Utilities
2011-12,ATR,2,Materials
2011-12,AU,6,Materials
2011-12,AVB,5,Real Estate
2011-12,AVT,2,Information Technology
2011-12,AVY,2,Materials
2011-12,AWI,2,Industrials
2011-12,AXON,7,Industrials
2011-12,AXP,1,Financials
2011-12,AXS,3,Financials
2011-12,AYI,5,Industrials
2011-12,AZO,2,Consumer Discretionary
2011-12,BA,6,Industrials
2011-12,BAC,4,Financials
2011-12,BALL,2,Materials
2011-12,BAX,3,Health Care
2011-12,BBWI,5,Consumer Discretionary
2011-12,BBY,6,Consumer Discretionary
2011-12,BC,1,Consumer Discretionary
2011-12,BDX,3,Health Care
2011-12,BEN,5,Financials
2011-12,BF.A,2,Consumer Staples
2011-12,BF.B,2,Consumer Staples
2011-12,BG,6,Consumer Staples
2011-12,BIIB,2,Health Care
2011-12,BIO,3,Health Care
2011-12,BKNG,2,Consumer Discretionary
2011-12,BKR,2,Energy
2011-12,BLDR,7,Industrials
2011-12,BLK,6,Financials
2011-12,BMRN,6,Health Care
2011-12,BMY,3,Health Care
2011-12,BNY,2,Financials
2011-12,BOKF,3,Financials
2011-12,BPOP,4,Financials
2011-12,BRK.B,3,Financials
2011-12,BRKR,7,Health Care
2011-12,BRO,3,Financials
2011-12,BSX,6,Health Care
2011-12,BWA,6,Consumer Discretionary
2011-12,BXP,5,Real Estate
2011-12,BYD,1,Consumer Discretionary
2011-12,C,4,Financials
2011-12,CACC,2,Financials
2011-12,CACI,2,Industrials
2011-12,CAG,3,Consumer Staples
2011-12,CAH,3,Health Care
2011-12,CASY,3,Consumer Staples
2011-12,CAT,2,Industrials
2011-12,CB,5,Financials
2011-12,CBRE,1,Real Estate
2011-12,CBSH,3,Financials
2011-12,CCI,6,Real Estate
2011-12,CCK,6,Materials
2011-12,CCL,6,Consumer Discretionary
2011-12,CDNS,2,Information Technology
2011-12,CE,1,Materials
2011-12,CF,6,Materials
2011-12,CFR,3,Financials
2011-12,CGNX,6,Information Technology
2011-12,CHD,3,Consumer Staples
2011-12,CHDN,5,Consumer Discretionary
2011-12,CHE,2,Health Care
2011-12,CHH,3,Consumer Discretionary
2011-12,CHRW,2,Industrials
2011-12,CI,6,Health Care
2011-12,CIEN,2,Information Technology
2011-12,CINF,3,Financials
2011-12,CL,3,Consumer Staples
2011-12,CLF,1,Materials
2011-12,CLH,3,Industrials
2011-12,CLX,3,Consumer Staples
2011-12,CMCSA,2,Communication Services
2011-12,CME,6,Financials
2011-12,CMG,6,Consumer Discretionary
2011-12,CMI,2,Industrials
2011-12,CMS,3,Utilities
2011-12,CNA,5,Financials
2011-12,CNC,6,Health Care
2011-12,CNP,2,Utilities
2011-12,COF,5,Financials
2011-12,COHR,2,Information Technology
2011-12,COKE,3,Consumer Staples
2011-12,COLB,6,Financials
2011-12,COLM,3,Consumer Discretionary
2011-12,COO,6,Health Care
2011-12,COP,2,Energy
2011-12,COR,3,Health Care
2011-12,CORT,2,Health Care
2011-12,COST,3,Consumer Staples
2011-12,CPB,3,Consumer Staples
2011-12,CPRT,6,Industrials
2011-12,CPT,5,Real Estate
2011-12,CRH,2,Materials
2011-12,CRL,6,Health Care
2011-12,CRM,6,Information Technology
2011-12,CROX,7,Consumer Discretionary
2011-12,CRS,6,Materials
2011-12,CRUS,7,Information Technology
2011-12,CSCO,2,Information Technology
2011-12,CSGP,2,Real Estate
2011-12,CSL,2,Industrials
2011-12,CSX,5,Industrials
2011-12,CTAS,3,Industrials
2011-12,CTSH,2,Information Technology
2011-12,CUBE,2,Real Estate
2011-12,CUZ,5,Real Estate
2011-12,CVS,2,Health Care
2011-12,CVX,3,Energy
2011-12,CW,2,Industrials
2011-12,CXT,2,Industrials
2011-12,D,3,Utilities
2011-12,DAR,1,Consumer Staples
2011-12,DCI,2,Industrials
2011-12,DD,1,Materials
2011-12,DDS,1,Consumer Discretionary
2011-12,DE,5,Industrials
2011-12,DECK,6,Consumer Discretionary
2011-12,DGX,3,Health Care
2011-12,DHI,2,Consumer Discretionary
2011-12,DHR,2,Health Care
2011-12,DINO,2,Energy
2011-12,DIS,5,Communication Services
2011-12,DKS,2,Consumer Discretionary
2011-12,DLB,2,Information Technology
2011-12,DLR,6,Real Estate
2011-12,DLTR,3,Consumer Staples
2011-12,DOC,5,Real Estate
2011-12,DOV,2,Industrials
2011-12,DOX,5,Information Technology
2011-12,DPZ,7,Consumer Discretionary
2011-12,DRI,6,Consumer Discretionary
2011-12,DRS,7,Industrials
2011-12,DTE,3,Utilities
2011-12,DUK,3,Utilities
2011-12,DVA,3,Health Care
2011-12,DVN,5,Energy
2011-12,DXC,6,Information Technology
2011-12,DXCM,6,Health Care
2011-12,EA,6,Communication Services
2011-12,EBAY,5,Consumer Discretionary
2011-12,ECL,3,Materials
2011-12,ED,3,Utilities
2011-12,EEFT,6,Financials
2011-12,EFX,2,Industrials
2011-12,EG,3,Financials
2011-12,EGP,5,Real Estate
2011-12,EHC,6,Health Care
2011-12,EIX,3,Utilities
2011-12,EL,5,Consumer Staples
2011-12,ELS,5,Real Estate
2011-12,ELV,6,Health Care
2011-12,EME,6,Industrials
2011-12,EMN,1,Materials
2011-12,EMR,2,Industrials
2011-12,ENTG,1,Information Technology
2011-12,EOG,2,Energy
2011-12,EPR,5,Real Estate
2011-12,EQIX,6,Real Estate
2011-12,EQR,5,Real Estate
2011-12,EQT,2,Energy
2011-12,ES,3,Utilities
2011-12,ESS,5,Real Estate
2011-12,ETN,2,Industrials
2011-12,ETR,3,Utilities
2011-12,EVR,6,Financials
2011-12,EVRG,3,Utilities
2011-12,EW,3,Health Care
2011-12,EWBC,4,Financials
2011-12,EXC,3,Utilities
2011-12,EXEL,7,Health Care
2011-12,EXLS,6,Industrials
2011-12,EXP,2,Materials
2011-12,EXPD,2,Industrials
2011-12,EXPE,1,Consumer Discretionary
2011-12,EXR,5,Real Estate
2011-12,F,1,Consumer Discretionary
2011-12,FAST,2,Industrials
2011-12,FCN,6,Industrials
2011-12,FCNCA,5,Financials
2011-12,FCX,6,Materials
2011-12,FDS,5,Financials
2011-12,FDX,2,Industrials
2011-12,FE,2,Utilities
2011-12,FFIV,1,Information Technology
2011-12,FHN,2,Financials
2011-12,FICO,6,Information Technology
2011-12,FIS,2,Financials
2011-12,FISV,3,Financials
2011-12,FITB,4,Financials
2011-12,FIX,2,Industrials
2011-12,FLEX,6,Information Technology
2011-12,FLO,3,Consumer Staples
2011-12,FLS,2,Industrials
2011-12,FLUT,2,Consumer Discretionary
2011-12,FMC,2,Materials
2011-12,FNB,5,Financials
2011-12,FNF,2,Financials
2011-12,FR,1,Real Estate
2011-12,FRT,5,Real Estate
2011-12,FSLR,6,Information Technology
2011-12,FTI,6,Energy
2011-12,GAP,5,Consumer Discretionary
2011-12,GD,5,Industrials
2011-12,GE,5,Industrials
2011-12,GEN,2,Information Technology
2011-12,GGG,5,Industrials
2011-12,GILD,3,Health Care
2011-12,GIS,3,Consumer Staples
2011-12,GL,5,Financials
2011-12,GLW,6,Information Technology
2011-12,GME,2,Consumer Discretionary
2011-12,GNTX,2,Consumer Discretionary
2011-12,GOOG,6,Communication Services
2011-12,GOOGL,6,Communication Services
2011-12,GPC,3,Consumer Discretionary
2011-12,GPK,1,Materials
2011-12,GPN,2,Financials
2011-12,GRMN,7,Consumer Discretionary
2011-12,GS,6,Financials
2011-12,GWW,2,Industrials
2011-12,HAL,6,Energy
2011-12,HALO,7,Health Care
2011-12,HAS,5,Consumer Discretionary
2011-12,HBAN,4,Financials
2011-12,HD,2,Consumer Discretionary
2011-12,HEI,6,Industrials
2011-12,HEI.A,6,Industrials
2011-12,HIG,1,Financials
2011-12,HIW,5,Real Estate
2011-12,HOG,1,Consumer Discretionary
2011-12,HON,2,Industrials
2011-12,HPQ,3,Information Technology
2011-12,HR,5,Real Estate
2011-12,HRB,2,Consumer Discretionary
2011-12,HRL,3,Consumer Staples
2011-12,HSIC,6,Health Care
2011-12,HST,1,Real Estate
2011-12,HSY,3,Consumer Staples
2011-12,HUBB,2,Industrials
2011-12,HUM,6,Health Care
2011-12,HUN,4,Materials
2011-12,HXL,6,Industrials
2011-12,IAC,3,Communication Services
2011-12,IBM,3,Information Technology
2011-12,ICE,6,Financials
2011-12,IDA,2,Utilities
2011-12,IDXX,6,Health Care
2011-12,IEX,2,Industrials
2011-12,IFF,3,Materials
2011-12,ILMN,7,Health Care
2011-12,INCY,4,Health Care
2011-12,INGR,2,Consumer Staples
2011-12,INTC,3,Information Technology
2011-12,INTU,3,Information Technology
2011-12,IONS,7,Health Care
2011-12,IP,1,Materials
2011-12,IPGP,2,Information Technology
2011-12,IRM,3,Real Estate
2011-12,ISRG,6,Health Care
2011-12,IT,6,Information Technology
2011-12,ITT,2,Industrials
2011-12,ITW,2,Industrials
2011-12,IVZ,6,Financials
2011-12,J,6,Industrials
2011-12,JBHT,5,Industrials
2011-12,JBL,1,Information Technology
2011-12,JCI,5,Industrials
2011-12,JEF,6,Financials
2011-12,JHX,5,Materials
2011-12,JKHY,3,Financials
2011-12,JLL,6,Real Estate
2011-12,JNJ,3,Health Care
2011-12,JPM,5,Financials
2011-12,KBR,6,Industrials
2011-12,KEX,6,Industrials
2011-12,KEY,2,Financials
2011-12,KIM,5,Real Estate
2011-12,KLAC,6,Information Technology
2011-12,KMB,3,Consumer Staples
2011-12,KMPR,5,Financials
2011-12,KMX,2,Consumer Discretionary
2011-12,KNX,3,Industrials
2011-12,KO,3,Consumer Staples
2011-12,KR,3,Consumer Staples
2011-12,KRC,2,Real Estate
2011-12,L,3,Financials
2011-12,LAD,7,Consumer Discretionary
